id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
585047,5,BlockedShot,0.9209999847412109,0.6890000152587891,0.08846275508403778,Rafael Leão,h,7193,OpenPlay,2024,LeftFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,Christian Pulisic,Pass
585049,6,MissedShots,0.955999984741211,0.5370000076293945,0.5998543500900269,Rafael Leão,h,7193,FromCorner,2024,RightFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,,Rebound
585052,20,SavedShot,0.7580000305175781,0.33099998474121095,0.014814427122473717,Rafael Leão,h,7193,OpenPlay,2024,RightFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,,None
585053,24,MissedShots,0.8169999694824219,0.6530000305175782,0.03863939642906189,Rafael Leão,h,7193,OpenPlay,2024,LeftFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,Alexis Saelemaekers,Pass
585057,40,SavedShot,0.855,0.5879999923706055,0.17630186676979065,Rafael Leão,h,7193,OpenPlay,2024,RightFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,Ruben Loftus-Cheek,TakeOn
585067,73,BlockedShot,0.889000015258789,0.6129999923706054,0.019157761707901955,Rafael Leão,h,7193,OpenPlay,2024,Head,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,Fikayo Tomori,Aerial
585071,80,BlockedShot,0.884000015258789,0.669000015258789,0.06590963155031204,Rafael Leão,h,7193,OpenPlay,2024,RightFoot,27365,AC Milan,Torino,2,2,2024-08-17 18:45:00,Theo Hernández,Pass
586287,47,MissedShots,0.7180000305175781,0.44299999237060544,0.01586279831826687,Rafael Leão,a,7193,OpenPlay,2024,RightFoot,27372,Parma Calcio 1913,AC Milan,2,1,2024-08-24 16:30:00,Theo Hernández,Pass
586290,48,MissedShots,0.855,0.6070000076293945,0.05477495118975639,Rafael Leão,a,7193,OpenPlay,2024,RightFoot,27372,Parma Calcio 1913,AC Milan,2,1,2024-08-24 16:30:00,,Rebound
586295,67,MissedShots,0.8059999847412109,0.6320000076293946,0.0809684470295906,Rafael Leão,a,7193,OpenPlay,2024,RightFoot,27372,Parma Calcio 1913,AC Milan,2,1,2024-08-24 16:30:00,Christian Pulisic,Chipped
586298,88,BlockedShot,0.8469999694824218,0.675,0.04488760977983475,Rafael Leão,a,7193,OpenPlay,2024,RightFoot,27372,Parma Calcio 1913,AC Milan,2,1,2024-08-24 16:30:00,Luka Jovic,Pass
589637,71,Goal,0.8930000305175781,0.435,0.10796714574098587,Rafael Leão,a,7193,OpenPlay,2024,RightFoot,27387,Lazio,AC Milan,2,2,2024-08-31 18:45:00,Tammy Abraham,Pass
