50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.60283,,,,,,,,,,,,,a2059f0a-5a7b-45d5-9245-9dde92865b1f,2231,,"[20.2, 48.5]",3750200,65,,,,,-0.3237075,,Right Foot,,,"[96.8, 22.8]",,High Pass,80.79635,,,,Harry Kewell,34391.0,,,,,,,2,From Free Kick,José Manuel Reina Páez,7028.0,Goalkeeper,161,Liverpool,24,['568abea3-503e-4bcb-b2a2-a958bab8433f'],31,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:31.496,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568abea3-503e-4bcb-b2a2-a958bab8433f,2232,,"[96.8, 22.8]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kewell,34391.0,Left Wing,161,Liverpool,24,['a2059f0a-5a7b-45d5-9245-9dde92865b1f'],35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:35.099,Ball Receipt*,
,,,,,,,,,,,,,,,,2.504987,,,,,,,,,,,,,e0dba136-09f0-4ce0-8054-15286ac21fbb,2233,,"[96.8, 22.8]",3750200,65,,,,True,1.4940244,,,,,"[98.8, 48.8]",,High Pass,26.076809,,Incomplete,,,,,,,,,,2,From Free Kick,Harry Kewell,34391.0,Left Wing,161,Liverpool,24,"['957a637b-97d0-4fe6-b712-34a4fb8d42f0', 'f1aa16a3-d961-4079-92d2-f3a842ff15d2']",35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:35.099,Pass,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,957a637b-97d0-4fe6-b712-34a4fb8d42f0,2234,,"[23.3, 57.3]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Massimo Oddo,19877.0,Right Back,161,Liverpool,24,['e0dba136-09f0-4ce0-8054-15286ac21fbb'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:35.099,Duel,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,f1aa16a3-d961-4079-92d2-f3a842ff15d2,2235,,"[21.3, 31.3]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Maldini,15116.0,Left Center Back,161,Liverpool,24,['e0dba136-09f0-4ce0-8054-15286ac21fbb'],37,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:37.604,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1044a03b-f8aa-4ecc-96ad-5328c8e70977,2236,,"[91.8, 52.8]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,,38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:38.357,Ball Recovery,
,,,,"[105.1, 65.7]",,,,,,,,,,,,4.362876,,,,,,,,,,,,,3cfb0647-4944-4f95-a337-2c1f2d58c085,2237,,"[91.8, 52.8]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,"['1044a03b-f8aa-4ecc-96ad-5328c8e70977', 'de2354f5-8a15-4ee4-83d6-16102062a241']",38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:38.357,Carry,
,,,,,,,,,,,,,,,,0.83039,,,,,,,,,,,,,de2354f5-8a15-4ee4-83d6-16102062a241,2238,,"[105.1, 65.7]",3750200,65,,,,,1.5707964,,Right Foot,,,"[105.1, 72.0]",,Ground Pass,6.3,,,,Jermaine Pennant,26649.0,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,['c2173a87-5291-4241-9f37-360e1ae44168'],42,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:42.720,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2173a87-5291-4241-9f37-360e1ae44168,2239,,"[105.1, 72.0]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jermaine Pennant,26649.0,Right Wing,161,Liverpool,24,['de2354f5-8a15-4ee4-83d6-16102062a241'],43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:43.550,Ball Receipt*,
,,,,"[106.6, 68.0]",,,,,,,,,,,,3.367091,,,,,,,,,,,,,833d83c9-7043-43c3-9c8f-ca99493d4384,2240,,"[105.1, 72.0]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jermaine Pennant,26649.0,Right Wing,161,Liverpool,24,"['acb1693f-3bc7-463b-9b06-cf7bfccbe406', 'c2173a87-5291-4241-9f37-360e1ae44168']",43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:43.550,Carry,
,,,,,,,,,,,,,,,,0.855442,,,,,,,,,,,,,acb1693f-3bc7-463b-9b06-cf7bfccbe406,2241,,"[106.6, 68.0]",3750200,65,,,,,1.5707964,,Right Foot,,,"[106.6, 76.7]",,Ground Pass,8.7,,,,Steven Gerrard,19109.0,,,,,,,2,From Free Kick,Jermaine Pennant,26649.0,Right Wing,161,Liverpool,24,['175493b2-9041-415c-ab2b-3745023950b8'],46,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:46.918,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175493b2-9041-415c-ab2b-3745023950b8,2242,,"[106.6, 76.7]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,['acb1693f-3bc7-463b-9b06-cf7bfccbe406'],47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:47.773,Ball Receipt*,
,,,,"[103.1, 73.8]",,,,,,,,,,,,1.398561,,,,,,,,,,,,,b916323f-1c42-4739-a0ae-a6fbc468c065,2243,,"[106.6, 76.7]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,"['0789df4f-3fae-4baa-9523-2558124b5d50', '175493b2-9041-415c-ab2b-3745023950b8']",47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:47.773,Carry,
,,,,,,,,,,,,,,,,2.269219,,,,,,,,,,,,,0789df4f-3fae-4baa-9523-2558124b5d50,2244,,"[103.1, 73.8]",3750200,65,,,,,-1.4923337,,Left Foot,True,,"[106.3, 33.1]",,High Pass,40.825603,,Incomplete,,Dirk Kuijt,20195.0,,,True,,,,2,From Free Kick,Steven Gerrard,19109.0,Center Attacking Midfield,161,Liverpool,24,"['08e3a1ea-3773-4a7c-9d89-72a378ee2f73', 'a5228448-1661-4710-a684-bee6a596c453']",49,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:49.172,Pass,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5228448-1661-4710-a684-bee6a596c453,2245,,"[106.3, 33.1]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dirk Kuijt,20195.0,Center Forward,161,Liverpool,24,['0789df4f-3fae-4baa-9523-2558124b5d50'],51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.441,Ball Receipt*,
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,37194dc7-5dc1-42c1-b312-ab556437baa8,2246,,"[106.3, 33.1]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dirk Kuijt,20195.0,Center Forward,161,Liverpool,24,['08e3a1ea-3773-4a7c-9d89-72a378ee2f73'],51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.441,Duel,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,08e3a1ea-3773-4a7c-9d89-72a378ee2f73,2247,,"[13.8, 47.0]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Massimo Oddo,19877.0,Right Back,161,Liverpool,24,"['0789df4f-3fae-4baa-9523-2558124b5d50', '37194dc7-5dc1-42c1-b312-ab556437baa8']",51,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:51.441,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91de59a9-55d6-4e2a-868f-6a87a75574c3,2248,,"[97.3, 23.6]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Arne Semundseth Riise,34386.0,Left Back,161,Liverpool,24,,53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:53.251,Ball Recovery,
,,,,"[97.9, 18.4]",,,,,,,,,,,,2.043651,,,,,,,,,,,,,865a00af-5ba6-4b98-b7c3-1f616a049849,2249,,"[97.3, 23.6]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Arne Semundseth Riise,34386.0,Left Back,161,Liverpool,24,"['2a7a02a5-d5cb-4d85-9f85-a7fb181196b8', '91de59a9-55d6-4e2a-868f-6a87a75574c3']",53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:53.251,Carry,
,,,,,,,,,,,,,,,,1.163705,,,,,,,,,,,,,2a7a02a5-d5cb-4d85-9f85-a7fb181196b8,2250,,"[97.9, 18.4]",3750200,65,,,,,1.1912074,,Left Foot,,,"[105.4, 37.2]",,Low Pass,20.2408,,Incomplete,,Harry Kewell,34391.0,,,,,,,2,From Free Kick,John Arne Semundseth Riise,34386.0,Left Back,161,Liverpool,24,"['251fa020-15ea-4689-84fa-24221ca2f567', '629a9f00-6b09-48ac-ad72-2ebfdd636ee7']",55,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:55.295,Pass,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,629a9f00-6b09-48ac-ad72-2ebfdd636ee7,2251,,"[105.7, 38.9]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kewell,34391.0,Left Wing,161,Liverpool,24,['2a7a02a5-d5cb-4d85-9f85-a7fb181196b8'],56,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:56.459,Ball Receipt*,
,,,,,,,,,,,,,,,,1.738218,,,,,,,,,,,,,251fa020-15ea-4689-84fa-24221ca2f567,2252,,"[14.7, 42.9]",3750200,65,,,,,0.34215587,,Left Foot,,,"[29.3, 48.1]",,Low Pass,15.498387,,,,Andrea Pirlo,19849.0,,,,,,Recovery,2,Regular Play,Massimo Ambrosini,17607.0,Right Center Midfield,162,AC Milan,243,"['2a7a02a5-d5cb-4d85-9f85-a7fb181196b8', '63e5d52b-57ea-4f77-8369-abd6bbc97d1f']",56,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:56.459,Pass,
,,,,,,,,,,True,,,,,,0.448328,,,,,,,,,,,,,c47cdf0d-83cb-4f82-9c2d-e53672e0b026,2253,,"[84.4, 30.6]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,162,AC Milan,243,"['2b914f91-2230-43fe-867c-e57f5eac960d', '63e5d52b-57ea-4f77-8369-abd6bbc97d1f', '729b9777-a82b-49a9-b7c5-14a781c49e3c']",58,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:58.131,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e5d52b-57ea-4f77-8369-abd6bbc97d1f,2254,,"[29.3, 48.1]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,162,AC Milan,243,"['251fa020-15ea-4689-84fa-24221ca2f567', 'c47cdf0d-83cb-4f82-9c2d-e53672e0b026']",58,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:58.197,Ball Receipt*,True
,,,,"[29.3, 48.3]",,,,,,,,,,,,0.082929,,,,,,,,,,,,,729b9777-a82b-49a9-b7c5-14a781c49e3c,2255,,"[29.3, 48.1]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,162,AC Milan,243,"['2b914f91-2230-43fe-867c-e57f5eac960d', '63e5d52b-57ea-4f77-8369-abd6bbc97d1f', 'c47cdf0d-83cb-4f82-9c2d-e53672e0b026']",58,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:58.197,Carry,True
,,,,,,,,,,,,,,,,0.32728,,,,,,,,,,,,,2b914f91-2230-43fe-867c-e57f5eac960d,2256,,"[29.3, 48.3]",3750200,65,,,,,0.12062367,,Right Foot,,,"[39.2, 49.5]",,High Pass,9.972462,,Unknown,,,,,,,,,,2,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,162,AC Milan,243,['c47cdf0d-83cb-4f82-9c2d-e53672e0b026'],58,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:58.280,Pass,True
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,be0bdd50-f17b-4dfb-961a-31c51a9af97d,2257,,"[90.8, 31.8]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,162,AC Milan,243,['02e13579-a37b-4ee2-b1de-f03b21c6b6a0'],58,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:58.652,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,02e13579-a37b-4ee2-b1de-f03b21c6b6a0,2258,,"[29.3, 48.3]",3750200,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,162,AC Milan,243,['be0bdd50-f17b-4dfb-961a-31c51a9af97d'],58,,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:58.652,Foul Won,True
,,,,,,,,,,,,,,,,1.22532,,,,,,,,,,,,,96517958-d029-4570-bb7e-d1a01e771595,2259,,"[33.7, 51.0]",3750200,66,,,,,-1.4956244,,Right Foot,,,"[35.5, 27.1]",,Ground Pass,23.967686,,,,Paolo Maldini,15116.0,,,,,,Free Kick,2,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,163,AC Milan,243,['821ff2ec-29f4-47c6-a7ee-69b98fca9385'],20,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:20.370,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821ff2ec-29f4-47c6-a7ee-69b98fca9385,2260,,"[35.5, 27.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Maldini,15116.0,Left Center Back,163,AC Milan,243,['96517958-d029-4570-bb7e-d1a01e771595'],21,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:21.596,Ball Receipt*,
,,,,"[36.6, 23.6]",,,,,,,,,,,,1.089711,,,,,,,,,,,,,5b1ecaea-b4f5-4c53-9e27-f23b616439d0,2261,,"[35.5, 27.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Maldini,15116.0,Left Center Back,163,AC Milan,243,"['821ff2ec-29f4-47c6-a7ee-69b98fca9385', '85ad24a0-b504-4b4e-b8d3-7158b3965d7e']",21,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:21.596,Carry,
,,,,,,,,,,,,,,,,1.633059,,,,,,,,,,,,,85ad24a0-b504-4b4e-b8d3-7158b3965d7e,2262,,"[36.6, 23.6]",3750200,66,,,,,-0.87427235,,Left Foot,,,"[50.4, 7.1]",,Ground Pass,21.510231,,,,Marek Jankulovski,17961.0,,,,,,,2,From Free Kick,Paolo Maldini,15116.0,Left Center Back,163,AC Milan,243,['df4a3f82-73be-4547-8e12-05f4ab0aae74'],22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:22.685,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4a3f82-73be-4547-8e12-05f4ab0aae74,2263,,"[50.4, 7.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marek Jankulovski,17961.0,Left Back,163,AC Milan,243,['85ad24a0-b504-4b4e-b8d3-7158b3965d7e'],24,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:24.318,Ball Receipt*,
,,,,"[55.9, 5.4]",,,,,,,,,,,,1.733179,,,,,,,,,,,,,4f458b1e-5dae-4a84-ae27-a60b2acbfd17,2264,,"[50.4, 7.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marek Jankulovski,17961.0,Left Back,163,AC Milan,243,"['df4a3f82-73be-4547-8e12-05f4ab0aae74', 'ecdcdc0e-d93f-4e97-bb3d-1d1f9afb92cc']",24,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:24.318,Carry,
,,,,,,,,,,,,,,,,1.414041,,,,,,,,,,,,,ecdcdc0e-d93f-4e97-bb3d-1d1f9afb92cc,2265,,"[55.9, 5.4]",3750200,66,,,,,0.036718182,,Left Foot,,,"[80.4, 6.3]",,Low Pass,24.516525,,,,Clarence Seedorf,15046.0,,,,,,,2,From Free Kick,Marek Jankulovski,17961.0,Left Back,163,AC Milan,243,['bc73e795-e879-4dcc-a93d-2ca8098574a1'],26,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:26.052,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc73e795-e879-4dcc-a93d-2ca8098574a1,2266,,"[80.4, 6.3]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,['ecdcdc0e-d93f-4e97-bb3d-1d1f9afb92cc'],27,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:27.466,Ball Receipt*,
,,,,"[81.2, 6.1]",,,,,,,,,,,,1.926268,,,,,,,,,,,,,3e6b3b0f-7a41-4bfe-a288-5fd38dc67eda,2267,,"[80.4, 6.3]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,"['4d913bad-20c9-4e30-8c37-c20ad259146d', '6ae4ae0c-af7d-4a46-8101-4c77166b82b7', 'bc73e795-e879-4dcc-a93d-2ca8098574a1']",27,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:27.466,Carry,True
,,,,,,,,,,,,,,,,0.901498,,,,,,,,,,,,,4d913bad-20c9-4e30-8c37-c20ad259146d,2268,,"[36.2, 74.3]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Finnan,34392.0,Right Back,163,AC Milan,243,['3e6b3b0f-7a41-4bfe-a288-5fd38dc67eda'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:28.119,Pressure,
,,,,,,,,,,,,,,,,0.957433,,,,,,,,,,,,,c06c1f8e-1dfb-4a9e-a916-61a3432d1bec,2269,,"[42.6, 72.7]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jermaine Pennant,26649.0,Right Wing,163,AC Milan,243,,28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:28.127,Pressure,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86233564-8754-41a1-98b9-fd8931071dad,2270,,"[38.9, 74.0]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jermaine Pennant,26649.0,Right Wing,163,AC Milan,243,"['6ae4ae0c-af7d-4a46-8101-4c77166b82b7', 'da878b20-1d4b-423c-8440-f24a00682f63']",29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:29.392,Dribbled Past,
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,6ae4ae0c-af7d-4a46-8101-4c77166b82b7,2271,,"[81.2, 6.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,['86233564-8754-41a1-98b9-fd8931071dad'],29,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:29.392,Dribble,True
,,,,"[80.1, 10.9]",,,,,,,,,,,,1.032335,,,,,,,,,,,,,da878b20-1d4b-423c-8440-f24a00682f63,2272,,"[81.2, 6.1]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,"['59f841e6-89bd-495b-a921-3d1f722e6ae6', '6ae4ae0c-af7d-4a46-8101-4c77166b82b7', '86233564-8754-41a1-98b9-fd8931071dad', 'f0ebcd2a-85cb-447e-a7c2-b7fe3e56bee7']",29,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:29.392,Carry,True
,,,,,,,,,,,,,,,,0.19483,,,,,,,,,,,,,f0ebcd2a-85cb-447e-a7c2-b7fe3e56bee7,2273,,"[41.4, 66.8]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,163,AC Milan,243,"['59f841e6-89bd-495b-a921-3d1f722e6ae6', 'da878b20-1d4b-423c-8440-f24a00682f63']",30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:30.343,Pressure,
,,,,,,,,,,,,,,,,1.233785,,,,,,,,,,,,,59f841e6-89bd-495b-a921-3d1f722e6ae6,2274,,"[80.1, 10.9]",3750200,66,,,,,2.9147937,,Left Foot,,,"[69.7, 13.3]",,Low Pass,10.673331,,,,Massimo Ambrosini,17607.0,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,"['57b3cb7c-b751-4da1-b5e9-80affdbb6159', 'f0ebcd2a-85cb-447e-a7c2-b7fe3e56bee7']",30,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:30.424,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b3cb7c-b751-4da1-b5e9-80affdbb6159,2275,,"[69.7, 13.3]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Massimo Ambrosini,17607.0,Right Center Midfield,163,AC Milan,243,['59f841e6-89bd-495b-a921-3d1f722e6ae6'],31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:31.658,Ball Receipt*,
,,,,"[70.0, 15.6]",,,,,,,,,,,,1.35691,,,,,,,,,,,,,e977f763-5c14-4ff2-beae-02c9a090deb0,2276,,"[69.7, 13.3]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Massimo Ambrosini,17607.0,Right Center Midfield,163,AC Milan,243,"['57b3cb7c-b751-4da1-b5e9-80affdbb6159', 'ae6938a7-c79f-4194-8ce4-298218c1a7b3']",31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:31.658,Carry,
,,,,,,,,,,,,,,,,0.833931,,,,,,,,,,,,,ae6938a7-c79f-4194-8ce4-298218c1a7b3,2277,,"[70.0, 15.6]",3750200,66,,,,,0.6714659,,Right Foot,,,"[81.2, 24.5]",,Ground Pass,14.3055935,,,,Clarence Seedorf,15046.0,,,,,,,2,From Free Kick,Massimo Ambrosini,17607.0,Right Center Midfield,163,AC Milan,243,['c56388ff-3a4f-4e09-b351-3ece4ad4858a'],33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:33.015,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c56388ff-3a4f-4e09-b351-3ece4ad4858a,2278,,"[81.2, 24.5]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,['ae6938a7-c79f-4194-8ce4-298218c1a7b3'],33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:33.849,Ball Receipt*,
,,,,"[81.2, 24.5]",,,,,,,,,,,,0.037967,,,,,,,,,,,,,bf2f4ab7-a40a-45fc-a678-ac730450e3fe,2279,,"[81.2, 24.5]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,"['6f49f71f-a2c0-479d-a5b5-f9846e7d9383', 'c56388ff-3a4f-4e09-b351-3ece4ad4858a']",33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:33.849,Carry,
,,,,,,,,,,,,,,,,1.218093,,,,,,,,,,,,,6f49f71f-a2c0-479d-a5b5-f9846e7d9383,2280,,"[81.2, 24.5]",3750200,66,,,,,2.8234391,,Right Foot,,,"[64.5, 30.0]",,Low Pass,17.582378,,,,Andrea Pirlo,19849.0,,,,,,,2,From Free Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,163,AC Milan,243,['2187b528-e029-4189-9519-779868fa6ed1'],33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:33.887,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187b528-e029-4189-9519-779868fa6ed1,2281,,"[64.5, 30.0]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,163,AC Milan,243,['6f49f71f-a2c0-479d-a5b5-f9846e7d9383'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:35.105,Ball Receipt*,
,,,,"[67.7, 37.7]",,,,,,,,,,,,2.251375,,,,,,,,,,,,,7ac08398-a7cf-43a2-8d79-bee9fe7eb3db,2282,,"[64.5, 30.0]",3750200,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,163,AC Milan,243,"['10b81067-6e5b-4cb2-a84a-e265e59272ac', '2187b528-e029-4189-9519-779868fa6ed1']",35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:35.105,Carry,
,,,,,,,,,,,,,,,,2.769747,,,,,,,,,,,,,10b81067-6e5b-4cb2-a84a-e265e59272ac,2283,,"[67.7, 37.7]",3750200,66,,,,,0.10113888,,Right Foot,,,"[108.1, 41.8]",,High Pass,40.607513,,Incomplete,,,,,,,,,,2,From Free Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,163,AC Milan,243,['2b047245-a8ce-48c0-996a-08d3d36bdce0'],37,,,,,,,,,,,,,,,,,,,AC Milan,243,00:21:37.356,Pass,
